nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
121.04871615135852,-159.0144525491822,190.9845068653516,-83.00868487600484,-306.9387136032635,388.0327843931823,496.9968698958477,216.02311650082243,-479.0329492950781
121.04871615135852,-159.0144525491822,190.9845068653516,-83.00868487600486,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082243,-479.032949295078
121.0487161513585,-159.01445254918224,190.98450686535156,-83.00868487600485,-306.9387136032635,388.0327843931823,496.9968698958478,216.0231165008224,-479.032949295078
121.0487161513585,-159.01445254918224,190.98450686535156,-83.00868487600486,-306.9387136032635,388.0327843931823,496.9968698958478,216.0231165008224,-479.0329492950781
121.04871615135855,-159.01445254918224,190.98450686535156,-83.00868487600485,-306.9387136032635,388.03278439318234,496.99686989584774,216.02311650082243,-479.032949295078
121.04871615135852,-159.01445254918224,190.98450686535156,-83.00868487600486,-306.9387136032635,388.03278439318234,496.9968698958478,216.02311650082243,-479.032949295078
121.04871615135852,-159.01445254918224,190.9845068653516,-83.00868487600485,-306.9387136032636,388.0327843931823,496.9968698958477,216.02311650082243,-261.2443468689215
121.04871615135852,-159.01445254918224,190.9845068653516,-83.00868487600485,-306.9387136032635,388.0327843931823,496.9968698958477,216.02311650082245,-445.7979124343648
121.0487161513585,-159.01445254918224,190.9845068653516,-83.00868487600485,-378.6627542929068,296.71033634925095,496.99686989584774,216.02311650082243,-345.1666338857468
121.0487161513585,-159.01445254918224,190.9845068653516,-83.00868487600485,-306.9387136032635,388.0327843931823,496.9968698958476,216.02311650082243,-361.87562541753954
121.04871615135852,-159.0144525491822,190.9845068653516,-83.00868487600488,-306.9387136032635,388.0327843931823,496.9968698958477,216.02311650082243,-479.0329492950781
121.04871615135852,-159.01445254918224,190.98450686535156,-83.00868487600486,-306.9387136032635,388.0327843931823,496.9968698958476,216.0231165008224,-479.0329492950781
121.04871615135852,-159.0144525491822,190.98450686535156,-83.00868487600484,-306.9387136032636,388.0327843931823,496.9968698958478,216.02311650082245,-479.0329492950781
121.04871615135852,-159.01445254918227,190.98450686535153,-83.00868487600488,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082245,-479.0329492950781
121.04871615135852,-62.604266466558954,190.98450686535153,-83.00868487600484,-306.9387136032636,388.0327843931823,496.99686989584774,216.02311650082243,-479.0329492950781
121.04871615135852,-159.01445254918224,190.9845068653516,-83.00868487600485,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082243,-228.00931000820825
121.04871615135852,-159.01445254918218,190.9845068653516,-83.00868487600485,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082243,-479.0329492950781
121.04871615135852,-159.01445254918218,190.98450686535156,-83.00868487600485,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082243,-479.0329492950781
121.04871615135852,-159.01445254918224,190.9845068653516,-83.00868487600485,-306.9387136032635,388.03278439318234,496.9968698958477,216.0231165008224,-479.0329492950781
121.04871615135852,-159.01445254918224,190.98450686535162,-83.00868487600485,-306.9387136032635,388.03278439318234,496.9968698958476,216.02311650082243,-479.0329492950781
121.04871615135852,-159.01445254918224,190.98450686535156,-83.00868487600485,-306.9387136032635,388.0327843931823,496.9968698958476,216.0231165008224,-223.80488470527294
121.04871615135852,-159.01445254918227,190.98450686535165,-83.00868487600485,-306.9387136032635,388.0327843931823,496.99686989584774,216.02311650082243,-483.2373745980134
